Program,Year,Period,Week Ending,Geo Level,State,State ANSI,Ag District,Ag District Code,County,County ANSI,Zip Code,Region,watershed_code,Watershed,Commodity,Data Item,Domain,Domain Category,Value,CV (%)
CENSUS,2022,END OF DEC,,COUNTY,ILLINOIS,17,NORTHWEST,10,BUREAU,011,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2022,END OF DEC,,COUNTY,ILLINOIS,17,NORTHWEST,10,CARROLL,015,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,1627.00,22.7
CENSUS,2022,END OF DEC,,COUNTY,ILLINOIS,17,NORTHWEST,10,HENRY,073,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2022,END OF DEC,,COUNTY,ILLINOIS,17,NORTHWEST,10,JO DAVIESS,085,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,4707.00,22.7
CENSUS,2022,END OF DEC,,COUNTY,ILLINOIS,17,NORTHWEST,10,LEE,103,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,52.00,22.7
CENSUS,2022,END OF DEC,,COUNTY,ILLINOIS,17,NORTHWEST,10,MERCER,131,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,10.00,(L)
CENSUS,2022,END OF DEC,,COUNTY,ILLINOIS,17,NORTHWEST,10,OGLE,141,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,1200.00,22.7
CENSUS,2022,END OF DEC,,COUNTY,ILLINOIS,17,NORTHWEST,10,ROCK ISLAND,161,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,835.00,22.7
CENSUS,2022,END OF DEC,,COUNTY,ILLINOIS,17,NORTHWEST,10,STEPHENSON,177,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,10216.00,22.7
CENSUS,2022,END OF DEC,,COUNTY,ILLINOIS,17,NORTHWEST,10,WHITESIDE,195,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,1375.00,22.7
CENSUS,2022,END OF DEC,,COUNTY,ILLINOIS,17,NORTHWEST,10,WINNEBAGO,201,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,1672.00,22.7
CENSUS,2022,END OF DEC,,COUNTY,ILLINOIS,17,SOUTHEAST,90,FRANKLIN,055,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,479.00,22.7
CENSUS,2022,END OF DEC,,COUNTY,ILLINOIS,17,SOUTHEAST,90,HAMILTON,065,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,4.00,22.7
CENSUS,2022,END OF DEC,,COUNTY,ILLINOIS,17,SOUTHEAST,90,JEFFERSON,081,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,24.00,22.7
CENSUS,2022,END OF DEC,,COUNTY,ILLINOIS,17,SOUTHEAST,90,MASSAC,127,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2022,END OF DEC,,COUNTY,ILLINOIS,17,SOUTHEAST,90,POPE,151,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2022,END OF DEC,,COUNTY,ILLINOIS,17,SOUTHEAST,90,SALINE,165,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2022,END OF DEC,,COUNTY,ILLINOIS,17,SOUTHEAST,90,WABASH,185,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2022,END OF DEC,,COUNTY,ILLINOIS,17,SOUTHEAST,90,WAYNE,191,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,14.00,22.7
CENSUS,2022,END OF DEC,,COUNTY,ILLINOIS,17,SOUTHEAST,90,WHITE,193,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2022,END OF DEC,,COUNTY,ILLINOIS,17,SOUTHWEST,80,CLINTON,027,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,13571.00,22.7
CENSUS,2022,END OF DEC,,COUNTY,ILLINOIS,17,SOUTHWEST,80,JACKSON,077,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,1081.00,22.7
CENSUS,2022,END OF DEC,,COUNTY,ILLINOIS,17,SOUTHWEST,80,JOHNSON,087,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,16.00,22.7
CENSUS,2022,END OF DEC,,COUNTY,ILLINOIS,17,SOUTHWEST,80,MONROE,133,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2022,END OF DEC,,COUNTY,ILLINOIS,17,SOUTHWEST,80,PERRY,145,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2022,END OF DEC,,COUNTY,ILLINOIS,17,SOUTHWEST,80,RANDOLPH,157,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,1154.00,22.7
CENSUS,2022,END OF DEC,,COUNTY,ILLINOIS,17,SOUTHWEST,80,ST CLAIR,163,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,772.00,22.7
CENSUS,2022,END OF DEC,,COUNTY,ILLINOIS,17,SOUTHWEST,80,WASHINGTON,189,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,5326.00,22.7
CENSUS,2022,END OF DEC,,COUNTY,ILLINOIS,17,SOUTHWEST,80,WILLIAMSON,199,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,5.00,22.7
CENSUS,2022,END OF DEC,,COUNTY,ILLINOIS,17,WEST,30,ADAMS,001,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,523.00,22.7
CENSUS,2022,END OF DEC,,COUNTY,ILLINOIS,17,WEST,30,BROWN,009,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2022,END OF DEC,,COUNTY,ILLINOIS,17,WEST,30,FULTON,057,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,3.00,22.7
CENSUS,2022,END OF DEC,,COUNTY,ILLINOIS,17,WEST,30,HANCOCK,067,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2022,END OF DEC,,COUNTY,ILLINOIS,17,WEST,30,HENDERSON,071,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2022,END OF DEC,,COUNTY,ILLINOIS,17,WEST,30,MCDONOUGH,109,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,11.00,22.7
CENSUS,2022,END OF DEC,,COUNTY,ILLINOIS,17,WEST,30,SCHUYLER,169,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2022,END OF DEC,,COUNTY,ILLINOIS,17,WEST,30,WARREN,187,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,13.00,22.7
CENSUS,2022,END OF DEC,,COUNTY,ILLINOIS,17,WEST SOUTHWEST,60,BOND,005,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,600.00,22.7
CENSUS,2022,END OF DEC,,COUNTY,ILLINOIS,17,WEST SOUTHWEST,60,CALHOUN,013,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2022,END OF DEC,,COUNTY,ILLINOIS,17,WEST SOUTHWEST,60,GREENE,061,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,5.00,22.7
CENSUS,2022,END OF DEC,,COUNTY,ILLINOIS,17,WEST SOUTHWEST,60,JERSEY,083,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2022,END OF DEC,,COUNTY,ILLINOIS,17,WEST SOUTHWEST,60,MACOUPIN,117,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2022,END OF DEC,,COUNTY,ILLINOIS,17,WEST SOUTHWEST,60,MADISON,119,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,1033.00,22.7
CENSUS,2022,END OF DEC,,COUNTY,ILLINOIS,17,WEST SOUTHWEST,60,MONTGOMERY,135,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2022,END OF DEC,,COUNTY,ILLINOIS,17,WEST SOUTHWEST,60,PIKE,149,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,54.00,22.7
CENSUS,2022,END OF DEC,,COUNTY,ILLINOIS,17,WEST SOUTHWEST,60,SANGAMON,167,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2022,END OF DEC,,COUNTY,ILLINOIS,17,WEST SOUTHWEST,60,SCOTT,171,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2022,END OF DEC,,COUNTY,INDIANA,18,CENTRAL,50,BARTHOLOMEW,005,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2022,END OF DEC,,COUNTY,INDIANA,18,CENTRAL,50,BOONE,011,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,188.00,12.8
CENSUS,2022,END OF DEC,,COUNTY,INDIANA,18,CENTRAL,50,CLINTON,023,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,4.00,12.8
CENSUS,2022,END OF DEC,,COUNTY,INDIANA,18,CENTRAL,50,DECATUR,031,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2022,END OF DEC,,COUNTY,INDIANA,18,CENTRAL,50,GRANT,053,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2022,END OF DEC,,COUNTY,INDIANA,18,CENTRAL,50,HAMILTON,057,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2022,END OF DEC,,COUNTY,INDIANA,18,CENTRAL,50,HANCOCK,059,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,64.00,12.8
CENSUS,2022,END OF DEC,,COUNTY,INDIANA,18,CENTRAL,50,HENDRICKS,063,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,42.00,12.8
CENSUS,2022,END OF DEC,,COUNTY,INDIANA,18,CENTRAL,50,HOWARD,067,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2022,END OF DEC,,COUNTY,INDIANA,18,CENTRAL,50,JOHNSON,081,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,5.00,12.8
CENSUS,2022,END OF DEC,,COUNTY,INDIANA,18,CENTRAL,50,MADISON,095,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,5.00,(L)
CENSUS,2022,END OF DEC,,COUNTY,INDIANA,18,CENTRAL,50,MARION,097,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2022,END OF DEC,,COUNTY,INDIANA,18,CENTRAL,50,MORGAN,109,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,6.00,12.8
CENSUS,2022,END OF DEC,,COUNTY,INDIANA,18,CENTRAL,50,RUSH,139,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,56.00,12.8
CENSUS,2022,END OF DEC,,COUNTY,INDIANA,18,CENTRAL,50,SHELBY,145,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,238.00,12.8
CENSUS,2022,END OF DEC,,COUNTY,INDIANA,18,EAST CENTRAL,60,DELAWARE,035,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,79.00,12.8
CENSUS,2022,END OF DEC,,COUNTY,INDIANA,18,EAST CENTRAL,60,FAYETTE,041,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2022,END OF DEC,,COUNTY,INDIANA,18,EAST CENTRAL,60,HENRY,065,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2022,END OF DEC,,COUNTY,INDIANA,18,EAST CENTRAL,60,JAY,075,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,900.00,12.8
CENSUS,2022,END OF DEC,,COUNTY,INDIANA,18,EAST CENTRAL,60,RANDOLPH,135,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,2317.00,12.8
CENSUS,2022,END OF DEC,,COUNTY,INDIANA,18,EAST CENTRAL,60,WAYNE,177,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,1895.00,12.8
CENSUS,2022,END OF DEC,,COUNTY,INDIANA,18,NORTH CENTRAL,20,CARROLL,015,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,198.00,12.8
CENSUS,2022,END OF DEC,,COUNTY,INDIANA,18,NORTH CENTRAL,20,CASS,017,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2022,END OF DEC,,COUNTY,INDIANA,18,NORTH CENTRAL,20,ELKHART,039,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,15389.00,12.8
CENSUS,2022,END OF DEC,,COUNTY,INDIANA,18,NORTH CENTRAL,20,FULTON,049,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,2668.00,12.8
CENSUS,2022,END OF DEC,,COUNTY,INDIANA,18,NORTH CENTRAL,20,KOSCIUSKO,085,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,5464.00,12.8
CENSUS,2022,END OF DEC,,COUNTY,INDIANA,18,NORTH CENTRAL,20,MARSHALL,099,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,9128.00,12.8
CENSUS,2022,END OF DEC,,COUNTY,INDIANA,18,NORTH CENTRAL,20,MIAMI,103,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,1777.00,12.8
CENSUS,2022,END OF DEC,,COUNTY,INDIANA,18,NORTH CENTRAL,20,ST. JOSEPH,141,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,1596.00,12.8
CENSUS,2022,END OF DEC,,COUNTY,INDIANA,18,NORTH CENTRAL,20,WABASH,169,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,1957.00,12.8
CENSUS,2022,END OF DEC,,COUNTY,INDIANA,18,NORTHEAST,30,ADAMS,001,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,2911.00,12.8
CENSUS,2022,END OF DEC,,COUNTY,INDIANA,18,NORTHEAST,30,ALLEN,003,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,1499.00,12.8
CENSUS,2022,END OF DEC,,COUNTY,INDIANA,18,NORTHEAST,30,DE KALB,033,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,2572.00,12.8
CENSUS,2022,END OF DEC,,COUNTY,INDIANA,18,NORTHEAST,30,HUNTINGTON,069,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,6615.00,12.8
CENSUS,2022,END OF DEC,,COUNTY,INDIANA,18,NORTHEAST,30,LAGRANGE,087,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,9334.00,12.8
CENSUS,2022,END OF DEC,,COUNTY,INDIANA,18,NORTHEAST,30,NOBLE,113,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,4069.00,12.8
CENSUS,2022,END OF DEC,,COUNTY,INDIANA,18,NORTHEAST,30,STEUBEN,151,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,1167.00,12.8
CENSUS,2022,END OF DEC,,COUNTY,INDIANA,18,NORTHEAST,30,WELLS,179,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,3512.00,12.8
CENSUS,2022,END OF DEC,,COUNTY,INDIANA,18,NORTHEAST,30,WHITLEY,183,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,853.00,12.8
CENSUS,2022,END OF DEC,,COUNTY,INDIANA,18,NORTHWEST,10,BENTON,007,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,12754.00,12.8
CENSUS,2022,END OF DEC,,COUNTY,INDIANA,18,NORTHWEST,10,JASPER,073,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,32310.00,12.8
CENSUS,2022,END OF DEC,,COUNTY,INDIANA,18,NORTHWEST,10,LA PORTE,091,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,3706.00,12.8
CENSUS,2022,END OF DEC,,COUNTY,INDIANA,18,NORTHWEST,10,LAKE,089,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,164.00,12.8
CENSUS,2022,END OF DEC,,COUNTY,INDIANA,18,NORTHWEST,10,NEWTON,111,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2022,END OF DEC,,COUNTY,INDIANA,18,NORTHWEST,10,PORTER,127,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,63.00,12.8
CENSUS,2022,END OF DEC,,COUNTY,INDIANA,18,NORTHWEST,10,PULASKI,131,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2022,END OF DEC,,COUNTY,INDIANA,18,NORTHWEST,10,STARKE,149,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2022,END OF DEC,,COUNTY,INDIANA,18,SOUTH CENTRAL,80,BROWN,013,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,6.00,12.8
CENSUS,2022,END OF DEC,,COUNTY,INDIANA,18,SOUTH CENTRAL,80,CRAWFORD,025,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2022,END OF DEC,,COUNTY,INDIANA,18,SOUTH CENTRAL,80,FLOYD,043,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2022,END OF DEC,,COUNTY,INDIANA,18,SOUTH CENTRAL,80,HARRISON,061,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,364.00,12.8
CENSUS,2022,END OF DEC,,COUNTY,INDIANA,18,SOUTH CENTRAL,80,JACKSON,071,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2022,END OF DEC,,COUNTY,INDIANA,18,SOUTH CENTRAL,80,LAWRENCE,093,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,9.00,12.8
CENSUS,2022,END OF DEC,,COUNTY,INDIANA,18,SOUTH CENTRAL,80,MONROE,105,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,35.00,12.8
CENSUS,2022,END OF DEC,,COUNTY,INDIANA,18,SOUTH CENTRAL,80,ORANGE,117,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,12.00,12.8
CENSUS,2022,END OF DEC,,COUNTY,INDIANA,18,SOUTH CENTRAL,80,PERRY,123,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,1227.00,12.8
CENSUS,2022,END OF DEC,,COUNTY,INDIANA,18,SOUTH CENTRAL,80,WASHINGTON,175,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,216.00,12.8
CENSUS,2022,END OF DEC,,COUNTY,INDIANA,18,SOUTHEAST,90,CLARK,019,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2022,END OF DEC,,COUNTY,INDIANA,18,SOUTHEAST,90,DEARBORN,029,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,5.00,12.8
CENSUS,2022,END OF DEC,,COUNTY,INDIANA,18,SOUTHEAST,90,FRANKLIN,047,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2022,END OF DEC,,COUNTY,INDIANA,18,SOUTHEAST,90,JEFFERSON,077,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2022,END OF DEC,,COUNTY,INDIANA,18,SOUTHEAST,90,JENNINGS,079,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,16.00,12.8
CENSUS,2022,END OF DEC,,COUNTY,INDIANA,18,SOUTHEAST,90,OHIO,115,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2022,END OF DEC,,COUNTY,INDIANA,18,SOUTHEAST,90,RIPLEY,137,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2022,END OF DEC,,COUNTY,INDIANA,18,SOUTHEAST,90,SCOTT,143,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,4.00,12.8
CENSUS,2022,END OF DEC,,COUNTY,INDIANA,18,SOUTHEAST,90,SWITZERLAND,155,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2022,END OF DEC,,COUNTY,INDIANA,18,SOUTHWEST,70,DAVIESS,027,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,818.00,12.8
CENSUS,2022,END OF DEC,,COUNTY,INDIANA,18,SOUTHWEST,70,DUBOIS,037,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,2109.00,12.8
CENSUS,2022,END OF DEC,,COUNTY,INDIANA,18,SOUTHWEST,70,GIBSON,051,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,2722.00,12.8
CENSUS,2022,END OF DEC,,COUNTY,INDIANA,18,SOUTHWEST,70,GREENE,055,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,6.00,12.8
CENSUS,2022,END OF DEC,,COUNTY,INDIANA,18,SOUTHWEST,70,KNOX,083,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,240.00,12.8
CENSUS,2022,END OF DEC,,COUNTY,INDIANA,18,SOUTHWEST,70,MARTIN,101,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,7.00,12.8
CENSUS,2022,END OF DEC,,COUNTY,INDIANA,18,SOUTHWEST,70,POSEY,129,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2022,END OF DEC,,COUNTY,INDIANA,18,SOUTHWEST,70,SPENCER,147,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,316.00,12.8
CENSUS,2022,END OF DEC,,COUNTY,INDIANA,18,SOUTHWEST,70,SULLIVAN,153,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2022,END OF DEC,,COUNTY,INDIANA,18,SOUTHWEST,70,VANDERBURGH,163,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2022,END OF DEC,,COUNTY,INDIANA,18,SOUTHWEST,70,WARRICK,173,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2022,END OF DEC,,COUNTY,INDIANA,18,WEST CENTRAL,40,CLAY,021,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,101.00,12.8
