Program,Year,Period,Week Ending,Geo Level,State,State ANSI,Ag District,Ag District Code,County,County ANSI,Zip Code,Region,watershed_code,Watershed,Commodity,Data Item,Domain,Domain Category,Value,CV (%)
CENSUS,2022,END OF DEC,,COUNTY,ARKANSAS,05,NORTHWEST,10,WASHINGTON,143,,,00000000,,CHICKENS,"CHICKENS, LAYERS - OPERATIONS WITH INVENTORY",INVENTORY,"INVENTORY: (20,000 TO 49,999 HEAD)",18.00,40.8
CENSUS,2022,END OF DEC,,COUNTY,ARKANSAS,05,NORTHWEST,10,WASHINGTON,143,,,00000000,,CHICKENS,"CHICKENS, LAYERS - OPERATIONS WITH INVENTORY",INVENTORY,"INVENTORY: (3,200 TO 9,999 HEAD)",7.00,53.9
CENSUS,2022,END OF DEC,,COUNTY,ARKANSAS,05,NORTHWEST,10,WASHINGTON,143,,,00000000,,CHICKENS,"CHICKENS, LAYERS - OPERATIONS WITH INVENTORY",INVENTORY,"INVENTORY: (400 TO 3,199 HEAD)",1.00,41.5
CENSUS,2022,END OF DEC,,COUNTY,ARKANSAS,05,NORTHWEST,10,WASHINGTON,143,,,00000000,,CHICKENS,"CHICKENS, LAYERS - OPERATIONS WITH INVENTORY",INVENTORY,INVENTORY: (50 TO 99 HEAD),7.00,55.6
CENSUS,2022,END OF DEC,,COUNTY,ARKANSAS,05,NORTHWEST,10,WASHINGTON,143,,,00000000,,CHICKENS,"CHICKENS, LAYERS - OPERATIONS WITH INVENTORY",INVENTORY,"INVENTORY: (50,000 TO 99,999 HEAD)",5.00,30.2
CENSUS,2022,END OF DEC,,COUNTY,ARKANSAS,05,SOUTH CENTRAL,80,BRADLEY,011,,,00000000,,CHICKENS,"CHICKENS, LAYERS - OPERATIONS WITH INVENTORY",INVENTORY,INVENTORY: (1 TO 49 HEAD),11.00,16.1
CENSUS,2022,END OF DEC,,COUNTY,ARKANSAS,05,SOUTH CENTRAL,80,BRADLEY,011,,,00000000,,CHICKENS,"CHICKENS, LAYERS - OPERATIONS WITH INVENTORY",INVENTORY,"INVENTORY: (10,000 TO 19,999 HEAD)",2.00,(L)
CENSUS,2022,END OF DEC,,COUNTY,ARKANSAS,05,SOUTH CENTRAL,80,BRADLEY,011,,,00000000,,CHICKENS,"CHICKENS, LAYERS - OPERATIONS WITH INVENTORY",INVENTORY,"INVENTORY: (20,000 TO 49,999 HEAD)",11.00,40.8
CENSUS,2022,END OF DEC,,COUNTY,ARKANSAS,05,SOUTH CENTRAL,80,BRADLEY,011,,,00000000,,CHICKENS,"CHICKENS, LAYERS - OPERATIONS WITH INVENTORY",INVENTORY,INVENTORY: (50 TO 99 HEAD),2.00,55.6
CENSUS,2022,END OF DEC,,COUNTY,ARKANSAS,05,SOUTH CENTRAL,80,BRADLEY,011,,,00000000,,CHICKENS,"CHICKENS, LAYERS - OPERATIONS WITH INVENTORY",INVENTORY,"INVENTORY: (50,000 TO 99,999 HEAD)",2.00,(L)
CENSUS,2022,END OF DEC,,COUNTY,ARKANSAS,05,SOUTH CENTRAL,80,CALHOUN,013,,,00000000,,CHICKENS,"CHICKENS, LAYERS - OPERATIONS WITH INVENTORY",INVENTORY,INVENTORY: (1 TO 49 HEAD),21.00,16.1
CENSUS,2022,END OF DEC,,COUNTY,ARKANSAS,05,SOUTH CENTRAL,80,CLARK,019,,,00000000,,CHICKENS,"CHICKENS, LAYERS - OPERATIONS WITH INVENTORY",INVENTORY,INVENTORY: (1 TO 49 HEAD),37.00,16.1
CENSUS,2022,END OF DEC,,COUNTY,ARKANSAS,05,SOUTH CENTRAL,80,CLARK,019,,,00000000,,CHICKENS,"CHICKENS, LAYERS - OPERATIONS WITH INVENTORY",INVENTORY,"INVENTORY: (10,000 TO 19,999 HEAD)",1.00,69.2
CENSUS,2022,END OF DEC,,COUNTY,ARKANSAS,05,SOUTH CENTRAL,80,CLARK,019,,,00000000,,CHICKENS,"CHICKENS, LAYERS - OPERATIONS WITH INVENTORY",INVENTORY,INVENTORY: (100 TO 399 HEAD),2.00,57
CENSUS,2022,END OF DEC,,COUNTY,ARKANSAS,05,SOUTH CENTRAL,80,CLARK,019,,,00000000,,CHICKENS,"CHICKENS, LAYERS - OPERATIONS WITH INVENTORY",INVENTORY,"INVENTORY: (20,000 TO 49,999 HEAD)",1.00,(L)
CENSUS,2022,END OF DEC,,COUNTY,ARKANSAS,05,SOUTH CENTRAL,80,CLARK,019,,,00000000,,CHICKENS,"CHICKENS, LAYERS - OPERATIONS WITH INVENTORY",INVENTORY,INVENTORY: (50 TO 99 HEAD),1.00,(L)
CENSUS,2022,END OF DEC,,COUNTY,ARKANSAS,05,SOUTH CENTRAL,80,CLEVELAND,025,,,00000000,,CHICKENS,"CHICKENS, LAYERS - OPERATIONS WITH INVENTORY",INVENTORY,INVENTORY: (1 TO 49 HEAD),7.00,16.1
CENSUS,2022,END OF DEC,,COUNTY,ARKANSAS,05,SOUTH CENTRAL,80,CLEVELAND,025,,,00000000,,CHICKENS,"CHICKENS, LAYERS - OPERATIONS WITH INVENTORY",INVENTORY,"INVENTORY: (10,000 TO 19,999 HEAD)",1.00,69.2
CENSUS,2022,END OF DEC,,COUNTY,ARKANSAS,05,SOUTH CENTRAL,80,CLEVELAND,025,,,00000000,,CHICKENS,"CHICKENS, LAYERS - OPERATIONS WITH INVENTORY",INVENTORY,"INVENTORY: (20,000 TO 49,999 HEAD)",3.00,40.8
CENSUS,2022,END OF DEC,,COUNTY,ARKANSAS,05,SOUTH CENTRAL,80,COLUMBIA,027,,,00000000,,CHICKENS,"CHICKENS, LAYERS - OPERATIONS WITH INVENTORY",INVENTORY,INVENTORY: (1 TO 49 HEAD),25.00,16.1
CENSUS,2022,END OF DEC,,COUNTY,ARKANSAS,05,SOUTH CENTRAL,80,COLUMBIA,027,,,00000000,,CHICKENS,"CHICKENS, LAYERS - OPERATIONS WITH INVENTORY",INVENTORY,INVENTORY: (100 TO 399 HEAD),3.00,57
CENSUS,2022,END OF DEC,,COUNTY,ARKANSAS,05,SOUTH CENTRAL,80,COLUMBIA,027,,,00000000,,CHICKENS,"CHICKENS, LAYERS - OPERATIONS WITH INVENTORY",INVENTORY,"INVENTORY: (20,000 TO 49,999 HEAD)",2.00,40.8
CENSUS,2022,END OF DEC,,COUNTY,ARKANSAS,05,SOUTH CENTRAL,80,DALLAS,039,,,00000000,,CHICKENS,"CHICKENS, LAYERS - OPERATIONS WITH INVENTORY",INVENTORY,INVENTORY: (1 TO 49 HEAD),15.00,16.1
CENSUS,2022,END OF DEC,,COUNTY,ARKANSAS,05,SOUTH CENTRAL,80,NEVADA,099,,,00000000,,CHICKENS,"CHICKENS, LAYERS - OPERATIONS WITH INVENTORY",INVENTORY,INVENTORY: (1 TO 49 HEAD),29.00,16.1
CENSUS,2022,END OF DEC,,COUNTY,ARKANSAS,05,SOUTH CENTRAL,80,NEVADA,099,,,00000000,,CHICKENS,"CHICKENS, LAYERS - OPERATIONS WITH INVENTORY",INVENTORY,"INVENTORY: (10,000 TO 19,999 HEAD)",3.00,69.2
CENSUS,2022,END OF DEC,,COUNTY,ARKANSAS,05,SOUTH CENTRAL,80,NEVADA,099,,,00000000,,CHICKENS,"CHICKENS, LAYERS - OPERATIONS WITH INVENTORY",INVENTORY,INVENTORY: (100 TO 399 HEAD),3.00,57
CENSUS,2022,END OF DEC,,COUNTY,ARKANSAS,05,SOUTH CENTRAL,80,NEVADA,099,,,00000000,,CHICKENS,"CHICKENS, LAYERS - OPERATIONS WITH INVENTORY",INVENTORY,INVENTORY: (50 TO 99 HEAD),4.00,55.6
CENSUS,2022,END OF DEC,,COUNTY,ARKANSAS,05,SOUTH CENTRAL,80,NEVADA,099,,,00000000,,CHICKENS,"CHICKENS, LAYERS - OPERATIONS WITH INVENTORY",INVENTORY,"INVENTORY: (50,000 TO 99,999 HEAD)",3.00,30.2
CENSUS,2022,END OF DEC,,COUNTY,ARKANSAS,05,SOUTH CENTRAL,80,OUACHITA,103,,,00000000,,CHICKENS,"CHICKENS, LAYERS - OPERATIONS WITH INVENTORY",INVENTORY,INVENTORY: (1 TO 49 HEAD),23.00,16.1
CENSUS,2022,END OF DEC,,COUNTY,ARKANSAS,05,SOUTH CENTRAL,80,OUACHITA,103,,,00000000,,CHICKENS,"CHICKENS, LAYERS - OPERATIONS WITH INVENTORY",INVENTORY,INVENTORY: (100 TO 399 HEAD),3.00,(L)
CENSUS,2022,END OF DEC,,COUNTY,ARKANSAS,05,SOUTH CENTRAL,80,OUACHITA,103,,,00000000,,CHICKENS,"CHICKENS, LAYERS - OPERATIONS WITH INVENTORY",INVENTORY,INVENTORY: (50 TO 99 HEAD),5.00,55.6
CENSUS,2022,END OF DEC,,COUNTY,ARKANSAS,05,SOUTH CENTRAL,80,UNION,139,,,00000000,,CHICKENS,"CHICKENS, LAYERS - OPERATIONS WITH INVENTORY",INVENTORY,INVENTORY: (1 TO 49 HEAD),35.00,16.1
CENSUS,2022,END OF DEC,,COUNTY,ARKANSAS,05,SOUTH CENTRAL,80,UNION,139,,,00000000,,CHICKENS,"CHICKENS, LAYERS - OPERATIONS WITH INVENTORY",INVENTORY,INVENTORY: (50 TO 99 HEAD),2.00,55.6
CENSUS,2022,END OF DEC,,COUNTY,ARKANSAS,05,SOUTHEAST,90,ASHLEY,003,,,00000000,,CHICKENS,"CHICKENS, LAYERS - OPERATIONS WITH INVENTORY",INVENTORY,INVENTORY: (1 TO 49 HEAD),46.00,16.1
CENSUS,2022,END OF DEC,,COUNTY,ARKANSAS,05,SOUTHEAST,90,ASHLEY,003,,,00000000,,CHICKENS,"CHICKENS, LAYERS - OPERATIONS WITH INVENTORY",INVENTORY,INVENTORY: (100 TO 399 HEAD),2.00,57
CENSUS,2022,END OF DEC,,COUNTY,ARKANSAS,05,SOUTHEAST,90,ASHLEY,003,,,00000000,,CHICKENS,"CHICKENS, LAYERS - OPERATIONS WITH INVENTORY",INVENTORY,"INVENTORY: (20,000 TO 49,999 HEAD)",7.00,40.8
CENSUS,2022,END OF DEC,,COUNTY,ARKANSAS,05,SOUTHEAST,90,ASHLEY,003,,,00000000,,CHICKENS,"CHICKENS, LAYERS - OPERATIONS WITH INVENTORY",INVENTORY,INVENTORY: (50 TO 99 HEAD),5.00,55.6
CENSUS,2022,END OF DEC,,COUNTY,ARKANSAS,05,SOUTHEAST,90,CHICOT,017,,,00000000,,CHICKENS,"CHICKENS, LAYERS - OPERATIONS WITH INVENTORY",INVENTORY,INVENTORY: (1 TO 49 HEAD),8.00,16.1
CENSUS,2022,END OF DEC,,COUNTY,ARKANSAS,05,SOUTHEAST,90,DESHA,041,,,00000000,,CHICKENS,"CHICKENS, LAYERS - OPERATIONS WITH INVENTORY",INVENTORY,INVENTORY: (1 TO 49 HEAD),8.00,16.1
CENSUS,2022,END OF DEC,,COUNTY,ARKANSAS,05,SOUTHEAST,90,DREW,043,,,00000000,,CHICKENS,"CHICKENS, LAYERS - OPERATIONS WITH INVENTORY",INVENTORY,INVENTORY: (1 TO 49 HEAD),33.00,16.1
CENSUS,2022,END OF DEC,,COUNTY,ARKANSAS,05,SOUTHEAST,90,DREW,043,,,00000000,,CHICKENS,"CHICKENS, LAYERS - OPERATIONS WITH INVENTORY",INVENTORY,"INVENTORY: (20,000 TO 49,999 HEAD)",6.00,(L)
CENSUS,2022,END OF DEC,,COUNTY,ARKANSAS,05,SOUTHEAST,90,DREW,043,,,00000000,,CHICKENS,"CHICKENS, LAYERS - OPERATIONS WITH INVENTORY",INVENTORY,INVENTORY: (50 TO 99 HEAD),2.00,55.6
CENSUS,2022,END OF DEC,,COUNTY,ARKANSAS,05,SOUTHEAST,90,JEFFERSON,069,,,00000000,,CHICKENS,"CHICKENS, LAYERS - OPERATIONS WITH INVENTORY",INVENTORY,INVENTORY: (1 TO 49 HEAD),28.00,16.1
CENSUS,2022,END OF DEC,,COUNTY,ARKANSAS,05,SOUTHEAST,90,JEFFERSON,069,,,00000000,,CHICKENS,"CHICKENS, LAYERS - OPERATIONS WITH INVENTORY",INVENTORY,INVENTORY: (100 TO 399 HEAD),1.00,(L)
CENSUS,2022,END OF DEC,,COUNTY,ARKANSAS,05,SOUTHEAST,90,JEFFERSON,069,,,00000000,,CHICKENS,"CHICKENS, LAYERS - OPERATIONS WITH INVENTORY",INVENTORY,INVENTORY: (50 TO 99 HEAD),3.00,55.6
CENSUS,2022,END OF DEC,,COUNTY,ARKANSAS,05,SOUTHEAST,90,LINCOLN,079,,,00000000,,CHICKENS,"CHICKENS, LAYERS - OPERATIONS WITH INVENTORY",INVENTORY,INVENTORY: (1 TO 49 HEAD),9.00,16.1
CENSUS,2022,END OF DEC,,COUNTY,ARKANSAS,05,SOUTHEAST,90,LINCOLN,079,,,00000000,,CHICKENS,"CHICKENS, LAYERS - OPERATIONS WITH INVENTORY",INVENTORY,"INVENTORY: (10,000 TO 19,999 HEAD)",1.00,(L)
CENSUS,2022,END OF DEC,,COUNTY,ARKANSAS,05,SOUTHEAST,90,LINCOLN,079,,,00000000,,CHICKENS,"CHICKENS, LAYERS - OPERATIONS WITH INVENTORY",INVENTORY,"INVENTORY: (20,000 TO 49,999 HEAD)",4.00,(L)
CENSUS,2022,END OF DEC,,COUNTY,ARKANSAS,05,SOUTHEAST,90,LINCOLN,079,,,00000000,,CHICKENS,"CHICKENS, LAYERS - OPERATIONS WITH INVENTORY",INVENTORY,"INVENTORY: (50,000 TO 99,999 HEAD)",1.00,(L)
CENSUS,2022,END OF DEC,,COUNTY,ARKANSAS,05,SOUTHWEST,70,HEMPSTEAD,057,,,00000000,,CHICKENS,"CHICKENS, LAYERS - OPERATIONS WITH INVENTORY",INVENTORY,INVENTORY: (1 TO 49 HEAD),19.00,16.1
CENSUS,2022,END OF DEC,,COUNTY,ARKANSAS,05,SOUTHWEST,70,HEMPSTEAD,057,,,00000000,,CHICKENS,"CHICKENS, LAYERS - OPERATIONS WITH INVENTORY",INVENTORY,"INVENTORY: (10,000 TO 19,999 HEAD)",5.00,69.2
CENSUS,2022,END OF DEC,,COUNTY,ARKANSAS,05,SOUTHWEST,70,HEMPSTEAD,057,,,00000000,,CHICKENS,"CHICKENS, LAYERS - OPERATIONS WITH INVENTORY",INVENTORY,INVENTORY: (100 TO 399 HEAD),1.00,57
CENSUS,2022,END OF DEC,,COUNTY,ARKANSAS,05,SOUTHWEST,70,HEMPSTEAD,057,,,00000000,,CHICKENS,"CHICKENS, LAYERS - OPERATIONS WITH INVENTORY",INVENTORY,"INVENTORY: (20,000 TO 49,999 HEAD)",9.00,40.8
CENSUS,2022,END OF DEC,,COUNTY,ARKANSAS,05,SOUTHWEST,70,HEMPSTEAD,057,,,00000000,,CHICKENS,"CHICKENS, LAYERS - OPERATIONS WITH INVENTORY",INVENTORY,"INVENTORY: (50,000 TO 99,999 HEAD)",1.00,(L)
CENSUS,2022,END OF DEC,,COUNTY,ARKANSAS,05,SOUTHWEST,70,HOWARD,061,,,00000000,,CHICKENS,"CHICKENS, LAYERS - OPERATIONS WITH INVENTORY",INVENTORY,INVENTORY: (1 TO 49 HEAD),10.00,16.1
CENSUS,2022,END OF DEC,,COUNTY,ARKANSAS,05,SOUTHWEST,70,HOWARD,061,,,00000000,,CHICKENS,"CHICKENS, LAYERS - OPERATIONS WITH INVENTORY",INVENTORY,"INVENTORY: (10,000 TO 19,999 HEAD)",1.00,69.2
CENSUS,2022,END OF DEC,,COUNTY,ARKANSAS,05,SOUTHWEST,70,HOWARD,061,,,00000000,,CHICKENS,"CHICKENS, LAYERS - OPERATIONS WITH INVENTORY",INVENTORY,INVENTORY: (100 TO 399 HEAD),1.00,57
CENSUS,2022,END OF DEC,,COUNTY,ARKANSAS,05,SOUTHWEST,70,HOWARD,061,,,00000000,,CHICKENS,"CHICKENS, LAYERS - OPERATIONS WITH INVENTORY",INVENTORY,"INVENTORY: (20,000 TO 49,999 HEAD)",15.00,40.8
CENSUS,2022,END OF DEC,,COUNTY,ARKANSAS,05,SOUTHWEST,70,HOWARD,061,,,00000000,,CHICKENS,"CHICKENS, LAYERS - OPERATIONS WITH INVENTORY",INVENTORY,"INVENTORY: (3,200 TO 9,999 HEAD)",1.00,53.9
CENSUS,2022,END OF DEC,,COUNTY,ARKANSAS,05,SOUTHWEST,70,HOWARD,061,,,00000000,,CHICKENS,"CHICKENS, LAYERS - OPERATIONS WITH INVENTORY",INVENTORY,"INVENTORY: (50,000 TO 99,999 HEAD)",1.00,30.2
CENSUS,2022,END OF DEC,,COUNTY,ARKANSAS,05,SOUTHWEST,70,LAFAYETTE,073,,,00000000,,CHICKENS,"CHICKENS, LAYERS - OPERATIONS WITH INVENTORY",INVENTORY,INVENTORY: (1 TO 49 HEAD),13.00,16.1
CENSUS,2022,END OF DEC,,COUNTY,ARKANSAS,05,SOUTHWEST,70,LITTLE RIVER,081,,,00000000,,CHICKENS,"CHICKENS, LAYERS - OPERATIONS WITH INVENTORY",INVENTORY,INVENTORY: (1 TO 49 HEAD),12.00,16.1
CENSUS,2022,END OF DEC,,COUNTY,ARKANSAS,05,SOUTHWEST,70,LITTLE RIVER,081,,,00000000,,CHICKENS,"CHICKENS, LAYERS - OPERATIONS WITH INVENTORY",INVENTORY,"INVENTORY: (10,000 TO 19,999 HEAD)",2.00,69.2
CENSUS,2022,END OF DEC,,COUNTY,ARKANSAS,05,SOUTHWEST,70,LITTLE RIVER,081,,,00000000,,CHICKENS,"CHICKENS, LAYERS - OPERATIONS WITH INVENTORY",INVENTORY,"INVENTORY: (20,000 TO 49,999 HEAD)",11.00,40.8
CENSUS,2022,END OF DEC,,COUNTY,ARKANSAS,05,SOUTHWEST,70,LITTLE RIVER,081,,,00000000,,CHICKENS,"CHICKENS, LAYERS - OPERATIONS WITH INVENTORY",INVENTORY,INVENTORY: (50 TO 99 HEAD),1.00,(L)
CENSUS,2022,END OF DEC,,COUNTY,ARKANSAS,05,SOUTHWEST,70,MILLER,091,,,00000000,,CHICKENS,"CHICKENS, LAYERS - OPERATIONS WITH INVENTORY",INVENTORY,INVENTORY: (1 TO 49 HEAD),30.00,16.1
CENSUS,2022,END OF DEC,,COUNTY,ARKANSAS,05,SOUTHWEST,70,MILLER,091,,,00000000,,CHICKENS,"CHICKENS, LAYERS - OPERATIONS WITH INVENTORY",INVENTORY,"INVENTORY: (10,000 TO 19,999 HEAD)",3.00,69.2
CENSUS,2022,END OF DEC,,COUNTY,ARKANSAS,05,SOUTHWEST,70,MILLER,091,,,00000000,,CHICKENS,"CHICKENS, LAYERS - OPERATIONS WITH INVENTORY",INVENTORY,"INVENTORY: (20,000 TO 49,999 HEAD)",5.00,40.8
CENSUS,2022,END OF DEC,,COUNTY,ARKANSAS,05,SOUTHWEST,70,MILLER,091,,,00000000,,CHICKENS,"CHICKENS, LAYERS - OPERATIONS WITH INVENTORY",INVENTORY,INVENTORY: (50 TO 99 HEAD),5.00,55.6
CENSUS,2022,END OF DEC,,COUNTY,ARKANSAS,05,SOUTHWEST,70,MONTGOMERY,097,,,00000000,,CHICKENS,"CHICKENS, LAYERS - OPERATIONS WITH INVENTORY",INVENTORY,INVENTORY: (1 TO 49 HEAD),36.00,16.1
CENSUS,2022,END OF DEC,,COUNTY,ARKANSAS,05,SOUTHWEST,70,MONTGOMERY,097,,,00000000,,CHICKENS,"CHICKENS, LAYERS - OPERATIONS WITH INVENTORY",INVENTORY,"INVENTORY: (10,000 TO 19,999 HEAD)",2.00,69.2
CENSUS,2022,END OF DEC,,COUNTY,ARKANSAS,05,SOUTHWEST,70,MONTGOMERY,097,,,00000000,,CHICKENS,"CHICKENS, LAYERS - OPERATIONS WITH INVENTORY",INVENTORY,"INVENTORY: (20,000 TO 49,999 HEAD)",2.00,40.8
CENSUS,2022,END OF DEC,,COUNTY,ARKANSAS,05,SOUTHWEST,70,MONTGOMERY,097,,,00000000,,CHICKENS,"CHICKENS, LAYERS - OPERATIONS WITH INVENTORY",INVENTORY,INVENTORY: (50 TO 99 HEAD),2.00,55.6
CENSUS,2022,END OF DEC,,COUNTY,ARKANSAS,05,SOUTHWEST,70,MONTGOMERY,097,,,00000000,,CHICKENS,"CHICKENS, LAYERS - OPERATIONS WITH INVENTORY",INVENTORY,"INVENTORY: (50,000 TO 99,999 HEAD)",1.00,(L)
CENSUS,2022,END OF DEC,,COUNTY,ARKANSAS,05,SOUTHWEST,70,PIKE,109,,,00000000,,CHICKENS,"CHICKENS, LAYERS - OPERATIONS WITH INVENTORY",INVENTORY,INVENTORY: (1 TO 49 HEAD),24.00,16.1
CENSUS,2022,END OF DEC,,COUNTY,ARKANSAS,05,SOUTHWEST,70,PIKE,109,,,00000000,,CHICKENS,"CHICKENS, LAYERS - OPERATIONS WITH INVENTORY",INVENTORY,"INVENTORY: (10,000 TO 19,999 HEAD)",1.00,69.2
CENSUS,2022,END OF DEC,,COUNTY,ARKANSAS,05,SOUTHWEST,70,PIKE,109,,,00000000,,CHICKENS,"CHICKENS, LAYERS - OPERATIONS WITH INVENTORY",INVENTORY,"INVENTORY: (20,000 TO 49,999 HEAD)",20.00,40.8
CENSUS,2022,END OF DEC,,COUNTY,ARKANSAS,05,SOUTHWEST,70,PIKE,109,,,00000000,,CHICKENS,"CHICKENS, LAYERS - OPERATIONS WITH INVENTORY",INVENTORY,INVENTORY: (50 TO 99 HEAD),2.00,55.6
CENSUS,2022,END OF DEC,,COUNTY,ARKANSAS,05,SOUTHWEST,70,PIKE,109,,,00000000,,CHICKENS,"CHICKENS, LAYERS - OPERATIONS WITH INVENTORY",INVENTORY,"INVENTORY: (50,000 TO 99,999 HEAD)",1.00,(L)
CENSUS,2022,END OF DEC,,COUNTY,ARKANSAS,05,SOUTHWEST,70,SEVIER,133,,,00000000,,CHICKENS,"CHICKENS, LAYERS - OPERATIONS WITH INVENTORY",INVENTORY,INVENTORY: (1 TO 49 HEAD),24.00,16.1
CENSUS,2022,END OF DEC,,COUNTY,ARKANSAS,05,SOUTHWEST,70,SEVIER,133,,,00000000,,CHICKENS,"CHICKENS, LAYERS - OPERATIONS WITH INVENTORY",INVENTORY,"INVENTORY: (20,000 TO 49,999 HEAD)",4.00,40.8
CENSUS,2022,END OF DEC,,COUNTY,ARKANSAS,05,SOUTHWEST,70,SEVIER,133,,,00000000,,CHICKENS,"CHICKENS, LAYERS - OPERATIONS WITH INVENTORY",INVENTORY,INVENTORY: (50 TO 99 HEAD),6.00,55.6
CENSUS,2022,END OF DEC,,COUNTY,ARKANSAS,05,WEST CENTRAL,40,CRAWFORD,033,,,00000000,,CHICKENS,"CHICKENS, LAYERS - OPERATIONS WITH INVENTORY",INVENTORY,INVENTORY: (1 TO 49 HEAD),113.00,16.1
CENSUS,2022,END OF DEC,,COUNTY,ARKANSAS,05,WEST CENTRAL,40,CRAWFORD,033,,,00000000,,CHICKENS,"CHICKENS, LAYERS - OPERATIONS WITH INVENTORY",INVENTORY,INVENTORY: (100 TO 399 HEAD),2.00,57
CENSUS,2022,END OF DEC,,COUNTY,ARKANSAS,05,WEST CENTRAL,40,CRAWFORD,033,,,00000000,,CHICKENS,"CHICKENS, LAYERS - OPERATIONS WITH INVENTORY",INVENTORY,INVENTORY: (50 TO 99 HEAD),1.00,(L)
CENSUS,2022,END OF DEC,,COUNTY,ARKANSAS,05,WEST CENTRAL,40,FRANKLIN,047,,,00000000,,CHICKENS,"CHICKENS, LAYERS - OPERATIONS WITH INVENTORY",INVENTORY,INVENTORY: (1 TO 49 HEAD),41.00,16.1
CENSUS,2022,END OF DEC,,COUNTY,ARKANSAS,05,WEST CENTRAL,40,FRANKLIN,047,,,00000000,,CHICKENS,"CHICKENS, LAYERS - OPERATIONS WITH INVENTORY",INVENTORY,"INVENTORY: (20,000 TO 49,999 HEAD)",5.00,40.8
CENSUS,2022,END OF DEC,,COUNTY,ARKANSAS,05,WEST CENTRAL,40,JOHNSON,071,,,00000000,,CHICKENS,"CHICKENS, LAYERS - OPERATIONS WITH INVENTORY",INVENTORY,INVENTORY: (1 TO 49 HEAD),49.00,16.1
CENSUS,2022,END OF DEC,,COUNTY,ARKANSAS,05,WEST CENTRAL,40,JOHNSON,071,,,00000000,,CHICKENS,"CHICKENS, LAYERS - OPERATIONS WITH INVENTORY",INVENTORY,"INVENTORY: (10,000 TO 19,999 HEAD)",10.00,69.2
CENSUS,2022,END OF DEC,,COUNTY,ARKANSAS,05,WEST CENTRAL,40,JOHNSON,071,,,00000000,,CHICKENS,"CHICKENS, LAYERS - OPERATIONS WITH INVENTORY",INVENTORY,"INVENTORY: (20,000 TO 49,999 HEAD)",4.00,(L)
CENSUS,2022,END OF DEC,,COUNTY,ARKANSAS,05,WEST CENTRAL,40,JOHNSON,071,,,00000000,,CHICKENS,"CHICKENS, LAYERS - OPERATIONS WITH INVENTORY",INVENTORY,"INVENTORY: (400 TO 3,199 HEAD)",2.00,41.5
CENSUS,2022,END OF DEC,,COUNTY,ARKANSAS,05,WEST CENTRAL,40,JOHNSON,071,,,00000000,,CHICKENS,"CHICKENS, LAYERS - OPERATIONS WITH INVENTORY",INVENTORY,INVENTORY: (50 TO 99 HEAD),8.00,55.6
CENSUS,2022,END OF DEC,,COUNTY,ARKANSAS,05,WEST CENTRAL,40,JOHNSON,071,,,00000000,,CHICKENS,"CHICKENS, LAYERS - OPERATIONS WITH INVENTORY",INVENTORY,"INVENTORY: (50,000 TO 99,999 HEAD)",1.00,(L)
CENSUS,2022,END OF DEC,,COUNTY,ARKANSAS,05,WEST CENTRAL,40,LOGAN,083,,,00000000,,CHICKENS,"CHICKENS, LAYERS - OPERATIONS WITH INVENTORY",INVENTORY,INVENTORY: (1 TO 49 HEAD),104.00,16.1
CENSUS,2022,END OF DEC,,COUNTY,ARKANSAS,05,WEST CENTRAL,40,LOGAN,083,,,00000000,,CHICKENS,"CHICKENS, LAYERS - OPERATIONS WITH INVENTORY",INVENTORY,"INVENTORY: (10,000 TO 19,999 HEAD)",2.00,69.2
CENSUS,2022,END OF DEC,,COUNTY,ARKANSAS,05,WEST CENTRAL,40,LOGAN,083,,,00000000,,CHICKENS,"CHICKENS, LAYERS - OPERATIONS WITH INVENTORY",INVENTORY,INVENTORY: (100 TO 399 HEAD),2.00,(L)
CENSUS,2022,END OF DEC,,COUNTY,ARKANSAS,05,WEST CENTRAL,40,LOGAN,083,,,00000000,,CHICKENS,"CHICKENS, LAYERS - OPERATIONS WITH INVENTORY",INVENTORY,"INVENTORY: (20,000 TO 49,999 HEAD)",5.00,40.8
CENSUS,2022,END OF DEC,,COUNTY,ARKANSAS,05,WEST CENTRAL,40,LOGAN,083,,,00000000,,CHICKENS,"CHICKENS, LAYERS - OPERATIONS WITH INVENTORY",INVENTORY,INVENTORY: (50 TO 99 HEAD),3.00,55.6
CENSUS,2022,END OF DEC,,COUNTY,ARKANSAS,05,WEST CENTRAL,40,POLK,113,,,00000000,,CHICKENS,"CHICKENS, LAYERS - OPERATIONS WITH INVENTORY",INVENTORY,INVENTORY: (1 TO 49 HEAD),41.00,16.1
CENSUS,2022,END OF DEC,,COUNTY,ARKANSAS,05,WEST CENTRAL,40,POLK,113,,,00000000,,CHICKENS,"CHICKENS, LAYERS - OPERATIONS WITH INVENTORY",INVENTORY,"INVENTORY: (10,000 TO 19,999 HEAD)",8.00,69.2
CENSUS,2022,END OF DEC,,COUNTY,ARKANSAS,05,WEST CENTRAL,40,POLK,113,,,00000000,,CHICKENS,"CHICKENS, LAYERS - OPERATIONS WITH INVENTORY",INVENTORY,"INVENTORY: (20,000 TO 49,999 HEAD)",1.00,40.8
