Program,Year,Period,Week Ending,Geo Level,State,State ANSI,Ag District,Ag District Code,County,County ANSI,Zip Code,Region,watershed_code,Watershed,Commodity,Data Item,Domain,Domain Category,Value,CV (%)
CENSUS,2022,END OF DEC,,COUNTY,IOWA,19,NORTHWEST,10,CLAY,041,,,00000000,,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,524729.00,0.2
CENSUS,2022,END OF DEC,,COUNTY,IOWA,19,NORTHWEST,10,DICKINSON,059,,,00000000,,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,898.00,0.2
CENSUS,2022,END OF DEC,,COUNTY,IOWA,19,NORTHWEST,10,EMMET,063,,,00000000,,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2022,END OF DEC,,COUNTY,IOWA,19,NORTHWEST,10,LYON,119,,,00000000,,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2022,END OF DEC,,COUNTY,IOWA,19,NORTHWEST,10,O BRIEN,141,,,00000000,,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2022,END OF DEC,,COUNTY,IOWA,19,NORTHWEST,10,OSCEOLA,143,,,00000000,,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2022,END OF DEC,,COUNTY,IOWA,19,NORTHWEST,10,PALO ALTO,147,,,00000000,,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2022,END OF DEC,,COUNTY,IOWA,19,NORTHWEST,10,PLYMOUTH,149,,,00000000,,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,1035.00,0.2
CENSUS,2022,END OF DEC,,COUNTY,IOWA,19,NORTHWEST,10,POCAHONTAS,151,,,00000000,,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2022,END OF DEC,,COUNTY,IOWA,19,NORTHWEST,10,SIOUX,167,,,00000000,,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2022,END OF DEC,,COUNTY,IOWA,19,SOUTH CENTRAL,80,APPANOOSE,007,,,00000000,,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,1837.00,0.2
CENSUS,2022,END OF DEC,,COUNTY,IOWA,19,SOUTH CENTRAL,80,CLARKE,039,,,00000000,,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,867.00,0.2
CENSUS,2022,END OF DEC,,COUNTY,IOWA,19,SOUTH CENTRAL,80,DECATUR,053,,,00000000,,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,90978.00,0.2
CENSUS,2022,END OF DEC,,COUNTY,IOWA,19,SOUTH CENTRAL,80,LUCAS,117,,,00000000,,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,1218.00,0.2
CENSUS,2022,END OF DEC,,COUNTY,IOWA,19,SOUTH CENTRAL,80,MADISON,121,,,00000000,,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2022,END OF DEC,,COUNTY,IOWA,19,SOUTH CENTRAL,80,MARION,125,,,00000000,,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,2631.00,0.2
CENSUS,2022,END OF DEC,,COUNTY,IOWA,19,SOUTH CENTRAL,80,MONROE,135,,,00000000,,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,637.00,0.2
CENSUS,2022,END OF DEC,,COUNTY,IOWA,19,SOUTH CENTRAL,80,RINGGOLD,159,,,00000000,,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,1076.00,0.2
CENSUS,2022,END OF DEC,,COUNTY,IOWA,19,SOUTH CENTRAL,80,UNION,175,,,00000000,,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,336558.00,0.2
CENSUS,2022,END OF DEC,,COUNTY,IOWA,19,SOUTH CENTRAL,80,WARREN,181,,,00000000,,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,4759.00,0.2
CENSUS,2022,END OF DEC,,COUNTY,IOWA,19,SOUTH CENTRAL,80,WAYNE,185,,,00000000,,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,995.00,0.2
CENSUS,2022,END OF DEC,,COUNTY,IOWA,19,SOUTHEAST,90,DAVIS,051,,,00000000,,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,219992.00,0.2
CENSUS,2022,END OF DEC,,COUNTY,IOWA,19,SOUTHEAST,90,DES MOINES,057,,,00000000,,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,1289.00,0.2
CENSUS,2022,END OF DEC,,COUNTY,IOWA,19,SOUTHEAST,90,HENRY,087,,,00000000,,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,763.00,0.2
CENSUS,2022,END OF DEC,,COUNTY,IOWA,19,SOUTHEAST,90,JEFFERSON,101,,,00000000,,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,10595.00,0.2
CENSUS,2022,END OF DEC,,COUNTY,IOWA,19,SOUTHEAST,90,KEOKUK,107,,,00000000,,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,736.00,0.2
CENSUS,2022,END OF DEC,,COUNTY,IOWA,19,SOUTHEAST,90,LEE,111,,,00000000,,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,1132.00,0.2
CENSUS,2022,END OF DEC,,COUNTY,IOWA,19,SOUTHEAST,90,LOUISA,115,,,00000000,,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,376.00,0.2
CENSUS,2022,END OF DEC,,COUNTY,IOWA,19,SOUTHEAST,90,MAHASKA,123,,,00000000,,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2022,END OF DEC,,COUNTY,IOWA,19,SOUTHEAST,90,VAN BUREN,177,,,00000000,,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,1981.00,0.2
CENSUS,2022,END OF DEC,,COUNTY,IOWA,19,SOUTHEAST,90,WAPELLO,179,,,00000000,,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,972.00,0.2
CENSUS,2022,END OF DEC,,COUNTY,IOWA,19,SOUTHEAST,90,WASHINGTON,183,,,00000000,,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,171344.00,0.2
CENSUS,2022,END OF DEC,,COUNTY,IOWA,19,SOUTHWEST,70,ADAIR,001,,,00000000,,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2022,END OF DEC,,COUNTY,IOWA,19,SOUTHWEST,70,ADAMS,003,,,00000000,,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,525.00,0.2
CENSUS,2022,END OF DEC,,COUNTY,IOWA,19,SOUTHWEST,70,CASS,029,,,00000000,,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2022,END OF DEC,,COUNTY,IOWA,19,SOUTHWEST,70,FREMONT,071,,,00000000,,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,200.00,0.2
CENSUS,2022,END OF DEC,,COUNTY,IOWA,19,SOUTHWEST,70,MILLS,129,,,00000000,,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,1299.00,0.2
CENSUS,2022,END OF DEC,,COUNTY,IOWA,19,SOUTHWEST,70,MONTGOMERY,137,,,00000000,,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,100788.00,0.2
CENSUS,2022,END OF DEC,,COUNTY,IOWA,19,SOUTHWEST,70,PAGE,145,,,00000000,,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,251.00,0.2
CENSUS,2022,END OF DEC,,COUNTY,IOWA,19,SOUTHWEST,70,POTTAWATTAMIE,155,,,00000000,,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,2458.00,0.2
CENSUS,2022,END OF DEC,,COUNTY,IOWA,19,SOUTHWEST,70,TAYLOR,173,,,00000000,,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2022,END OF DEC,,COUNTY,IOWA,19,WEST CENTRAL,40,AUDUBON,009,,,00000000,,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,726.00,0.2
CENSUS,2022,END OF DEC,,COUNTY,IOWA,19,WEST CENTRAL,40,CALHOUN,025,,,00000000,,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,604.00,0.2
CENSUS,2022,END OF DEC,,COUNTY,IOWA,19,WEST CENTRAL,40,CARROLL,027,,,00000000,,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,1976.00,0.2
CENSUS,2022,END OF DEC,,COUNTY,IOWA,19,WEST CENTRAL,40,CRAWFORD,047,,,00000000,,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,1143.00,0.2
CENSUS,2022,END OF DEC,,COUNTY,IOWA,19,WEST CENTRAL,40,GREENE,073,,,00000000,,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,895.00,0.2
CENSUS,2022,END OF DEC,,COUNTY,IOWA,19,WEST CENTRAL,40,GUTHRIE,077,,,00000000,,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2022,END OF DEC,,COUNTY,IOWA,19,WEST CENTRAL,40,HARRISON,085,,,00000000,,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2022,END OF DEC,,COUNTY,IOWA,19,WEST CENTRAL,40,IDA,093,,,00000000,,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,358.00,0.2
CENSUS,2022,END OF DEC,,COUNTY,IOWA,19,WEST CENTRAL,40,MONONA,133,,,00000000,,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,399.00,0.2
CENSUS,2022,END OF DEC,,COUNTY,IOWA,19,WEST CENTRAL,40,SAC,161,,,00000000,,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,469.00,0.2
CENSUS,2022,END OF DEC,,COUNTY,IOWA,19,WEST CENTRAL,40,SHELBY,165,,,00000000,,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,1288.00,0.2
CENSUS,2022,END OF DEC,,COUNTY,IOWA,19,WEST CENTRAL,40,WOODBURY,193,,,00000000,,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,1297.00,0.2
CENSUS,2022,END OF DEC,,COUNTY,KANSAS,20,CENTRAL,50,BARTON,009,,,00000000,,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,145.00,0.4
CENSUS,2022,END OF DEC,,COUNTY,KANSAS,20,CENTRAL,50,DICKINSON,041,,,00000000,,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,1199.00,0.4
CENSUS,2022,END OF DEC,,COUNTY,KANSAS,20,CENTRAL,50,ELLIS,051,,,00000000,,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,761.00,0.4
CENSUS,2022,END OF DEC,,COUNTY,KANSAS,20,CENTRAL,50,ELLSWORTH,053,,,00000000,,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,327.00,0.4
CENSUS,2022,END OF DEC,,COUNTY,KANSAS,20,CENTRAL,50,LINCOLN,105,,,00000000,,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,326.00,0.4
CENSUS,2022,END OF DEC,,COUNTY,KANSAS,20,CENTRAL,50,MARION,115,,,00000000,,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2022,END OF DEC,,COUNTY,KANSAS,20,CENTRAL,50,MCPHERSON,113,,,00000000,,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,131180.00,0.4
CENSUS,2022,END OF DEC,,COUNTY,KANSAS,20,CENTRAL,50,RICE,159,,,00000000,,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2022,END OF DEC,,COUNTY,KANSAS,20,CENTRAL,50,RUSH,165,,,00000000,,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,358.00,0.4
CENSUS,2022,END OF DEC,,COUNTY,KANSAS,20,CENTRAL,50,RUSSELL,167,,,00000000,,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,246.00,0.4
CENSUS,2022,END OF DEC,,COUNTY,KANSAS,20,CENTRAL,50,SALINE,169,,,00000000,,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,912.00,0.4
CENSUS,2022,END OF DEC,,COUNTY,KANSAS,20,EAST CENTRAL,80,ANDERSON,003,,,00000000,,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,1019.00,0.4
CENSUS,2022,END OF DEC,,COUNTY,KANSAS,20,EAST CENTRAL,80,CHASE,017,,,00000000,,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,72.00,0.4
CENSUS,2022,END OF DEC,,COUNTY,KANSAS,20,EAST CENTRAL,80,COFFEY,031,,,00000000,,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,792.00,0.4
CENSUS,2022,END OF DEC,,COUNTY,KANSAS,20,EAST CENTRAL,80,DOUGLAS,045,,,00000000,,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,4045.00,0.4
CENSUS,2022,END OF DEC,,COUNTY,KANSAS,20,EAST CENTRAL,80,FRANKLIN,059,,,00000000,,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,2511.00,0.4
CENSUS,2022,END OF DEC,,COUNTY,KANSAS,20,EAST CENTRAL,80,GEARY,061,,,00000000,,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,1030.00,0.4
CENSUS,2022,END OF DEC,,COUNTY,KANSAS,20,EAST CENTRAL,80,JOHNSON,091,,,00000000,,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,2272.00,0.4
CENSUS,2022,END OF DEC,,COUNTY,KANSAS,20,EAST CENTRAL,80,LINN,107,,,00000000,,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,1315.00,0.4
CENSUS,2022,END OF DEC,,COUNTY,KANSAS,20,EAST CENTRAL,80,LYON,111,,,00000000,,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,1363.00,0.4
CENSUS,2022,END OF DEC,,COUNTY,KANSAS,20,EAST CENTRAL,80,MIAMI,121,,,00000000,,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,4660.00,0.4
CENSUS,2022,END OF DEC,,COUNTY,KANSAS,20,EAST CENTRAL,80,MORRIS,127,,,00000000,,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,669.00,0.4
CENSUS,2022,END OF DEC,,COUNTY,KANSAS,20,EAST CENTRAL,80,OSAGE,139,,,00000000,,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,2190.00,0.4
CENSUS,2022,END OF DEC,,COUNTY,KANSAS,20,EAST CENTRAL,80,SHAWNEE,177,,,00000000,,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,3511.00,0.4
CENSUS,2022,END OF DEC,,COUNTY,KANSAS,20,EAST CENTRAL,80,WABAUNSEE,197,,,00000000,,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,978.00,0.4
CENSUS,2022,END OF DEC,,COUNTY,KANSAS,20,NORTH CENTRAL,40,CLAY,027,,,00000000,,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,860.00,0.4
CENSUS,2022,END OF DEC,,COUNTY,KANSAS,20,NORTH CENTRAL,40,CLOUD,029,,,00000000,,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,588.00,0.4
CENSUS,2022,END OF DEC,,COUNTY,KANSAS,20,NORTH CENTRAL,40,JEWELL,089,,,00000000,,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,831.00,0.4
CENSUS,2022,END OF DEC,,COUNTY,KANSAS,20,NORTH CENTRAL,40,MITCHELL,123,,,00000000,,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,527.00,0.4
CENSUS,2022,END OF DEC,,COUNTY,KANSAS,20,NORTH CENTRAL,40,OSBORNE,141,,,00000000,,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,182.00,0.4
CENSUS,2022,END OF DEC,,COUNTY,KANSAS,20,NORTH CENTRAL,40,OTTAWA,143,,,00000000,,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,628.00,0.4
CENSUS,2022,END OF DEC,,COUNTY,KANSAS,20,NORTH CENTRAL,40,PHILLIPS,147,,,00000000,,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,2808.00,0.4
CENSUS,2022,END OF DEC,,COUNTY,KANSAS,20,NORTH CENTRAL,40,REPUBLIC,157,,,00000000,,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,251.00,0.4
CENSUS,2022,END OF DEC,,COUNTY,KANSAS,20,NORTH CENTRAL,40,ROOKS,163,,,00000000,,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,114.00,0.4
CENSUS,2022,END OF DEC,,COUNTY,KANSAS,20,NORTH CENTRAL,40,SMITH,183,,,00000000,,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,1101.00,0.4
CENSUS,2022,END OF DEC,,COUNTY,KANSAS,20,NORTH CENTRAL,40,WASHINGTON,201,,,00000000,,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,279.00,0.4
CENSUS,2022,END OF DEC,,COUNTY,KANSAS,20,NORTHEAST,70,ATCHISON,005,,,00000000,,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,1474.00,0.4
CENSUS,2022,END OF DEC,,COUNTY,KANSAS,20,NORTHEAST,70,BROWN,013,,,00000000,,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,546.00,0.4
CENSUS,2022,END OF DEC,,COUNTY,KANSAS,20,NORTHEAST,70,DONIPHAN,043,,,00000000,,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,387.00,0.4
CENSUS,2022,END OF DEC,,COUNTY,KANSAS,20,NORTHEAST,70,JACKSON,085,,,00000000,,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,1398.00,0.4
CENSUS,2022,END OF DEC,,COUNTY,KANSAS,20,NORTHEAST,70,JEFFERSON,087,,,00000000,,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,2422.00,0.4
CENSUS,2022,END OF DEC,,COUNTY,KANSAS,20,NORTHEAST,70,LEAVENWORTH,103,,,00000000,,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,3869.00,0.4
CENSUS,2022,END OF DEC,,COUNTY,KANSAS,20,NORTHEAST,70,MARSHALL,117,,,00000000,,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,517.00,0.4
CENSUS,2022,END OF DEC,,COUNTY,KANSAS,20,NORTHEAST,70,NEMAHA,131,,,00000000,,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,770.00,0.4
CENSUS,2022,END OF DEC,,COUNTY,KANSAS,20,NORTHEAST,70,POTTAWATOMIE,149,,,00000000,,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2022,END OF DEC,,COUNTY,KANSAS,20,NORTHEAST,70,RILEY,161,,,00000000,,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,1310.00,0.4
CENSUS,2022,END OF DEC,,COUNTY,KANSAS,20,NORTHEAST,70,WYANDOTTE,209,,,00000000,,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,898.00,0.4
CENSUS,2022,END OF DEC,,COUNTY,KANSAS,20,NORTHWEST,10,CHEYENNE,023,,,00000000,,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,914.00,0.4
CENSUS,2022,END OF DEC,,COUNTY,KANSAS,20,NORTHWEST,10,DECATUR,039,,,00000000,,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,165.00,0.4
CENSUS,2022,END OF DEC,,COUNTY,KANSAS,20,NORTHWEST,10,GRAHAM,065,,,00000000,,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,661.00,0.4
CENSUS,2022,END OF DEC,,COUNTY,KANSAS,20,NORTHWEST,10,NORTON,137,,,00000000,,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,598.00,0.4
CENSUS,2022,END OF DEC,,COUNTY,KANSAS,20,NORTHWEST,10,RAWLINS,153,,,00000000,,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,144.00,0.4
CENSUS,2022,END OF DEC,,COUNTY,KANSAS,20,NORTHWEST,10,SHERIDAN,179,,,00000000,,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,347.00,0.4
CENSUS,2022,END OF DEC,,COUNTY,KANSAS,20,NORTHWEST,10,SHERMAN,181,,,00000000,,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,532.00,0.4
CENSUS,2022,END OF DEC,,COUNTY,KANSAS,20,NORTHWEST,10,THOMAS,193,,,00000000,,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,906.00,0.4
CENSUS,2022,END OF DEC,,COUNTY,KANSAS,20,SOUTH CENTRAL,60,BARBER,007,,,00000000,,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,189.00,0.4
CENSUS,2022,END OF DEC,,COUNTY,KANSAS,20,SOUTH CENTRAL,60,COMANCHE,033,,,00000000,,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,72.00,(L)
CENSUS,2022,END OF DEC,,COUNTY,KANSAS,20,SOUTH CENTRAL,60,EDWARDS,047,,,00000000,,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,43.00,(L)
CENSUS,2022,END OF DEC,,COUNTY,KANSAS,20,SOUTH CENTRAL,60,HARPER,077,,,00000000,,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,417.00,0.4
CENSUS,2022,END OF DEC,,COUNTY,KANSAS,20,SOUTH CENTRAL,60,HARVEY,079,,,00000000,,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,12058.00,0.4
CENSUS,2022,END OF DEC,,COUNTY,KANSAS,20,SOUTH CENTRAL,60,KINGMAN,095,,,00000000,,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,685.00,0.4
CENSUS,2022,END OF DEC,,COUNTY,KANSAS,20,SOUTH CENTRAL,60,KIOWA,097,,,00000000,,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,250.00,0.4
CENSUS,2022,END OF DEC,,COUNTY,KANSAS,20,SOUTH CENTRAL,60,PAWNEE,145,,,00000000,,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,167.00,0.4
CENSUS,2022,END OF DEC,,COUNTY,KANSAS,20,SOUTH CENTRAL,60,PRATT,151,,,00000000,,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,301.00,0.4
CENSUS,2022,END OF DEC,,COUNTY,KANSAS,20,SOUTH CENTRAL,60,RENO,155,,,00000000,,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,4058.00,0.4
CENSUS,2022,END OF DEC,,COUNTY,KANSAS,20,SOUTH CENTRAL,60,SEDGWICK,173,,,00000000,,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,2518.00,0.4
CENSUS,2022,END OF DEC,,COUNTY,KANSAS,20,SOUTH CENTRAL,60,STAFFORD,185,,,00000000,,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,127.00,0.4
CENSUS,2022,END OF DEC,,COUNTY,KANSAS,20,SOUTH CENTRAL,60,SUMNER,191,,,00000000,,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,2172.00,0.4
CENSUS,2022,END OF DEC,,COUNTY,KANSAS,20,SOUTHEAST,90,ALLEN,001,,,00000000,,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,317.00,0.4
CENSUS,2022,END OF DEC,,COUNTY,KANSAS,20,SOUTHEAST,90,BOURBON,011,,,00000000,,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,1207.00,0.4
CENSUS,2022,END OF DEC,,COUNTY,KANSAS,20,SOUTHEAST,90,BUTLER,015,,,00000000,,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,3875.00,0.4
CENSUS,2022,END OF DEC,,COUNTY,KANSAS,20,SOUTHEAST,90,CHAUTAUQUA,019,,,00000000,,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,656.00,0.4
