"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Data Item","Domain","Domain Category","Value","CV (%)"
"CENSUS","2022","END OF DEC","","COUNTY","FLORIDA","12","NORTHWEST","10","WAKULLA","129","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","77","24.9"
"CENSUS","2022","END OF DEC","","COUNTY","FLORIDA","12","NORTHWEST","10","WALTON","131","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","327","24.9"
"CENSUS","2022","END OF DEC","","COUNTY","FLORIDA","12","NORTHWEST","10","WASHINGTON","133","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","104","24.9"
"CENSUS","2022","END OF DEC","","COUNTY","FLORIDA","12","SOUTHERN","80","BREVARD","009","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","146","24.9"
"CENSUS","2022","END OF DEC","","COUNTY","FLORIDA","12","SOUTHERN","80","BROWARD","011","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","29","24.9"
"CENSUS","2022","END OF DEC","","COUNTY","FLORIDA","12","SOUTHERN","80","CHARLOTTE","015","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","122","24.9"
"CENSUS","2022","END OF DEC","","COUNTY","FLORIDA","12","SOUTHERN","80","COLLIER","021","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","37","24.9"
"CENSUS","2022","END OF DEC","","COUNTY","FLORIDA","12","SOUTHERN","80","DE SOTO","027","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","144","24.9"
"CENSUS","2022","END OF DEC","","COUNTY","FLORIDA","12","SOUTHERN","80","GLADES","043","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","36","24.9"
"CENSUS","2022","END OF DEC","","COUNTY","FLORIDA","12","SOUTHERN","80","HARDEE","049","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","69","24.9"
"CENSUS","2022","END OF DEC","","COUNTY","FLORIDA","12","SOUTHERN","80","HENDRY","051","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","END OF DEC","","COUNTY","FLORIDA","12","SOUTHERN","80","HIGHLANDS","055","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","122","24.9"
"CENSUS","2022","END OF DEC","","COUNTY","FLORIDA","12","SOUTHERN","80","INDIAN RIVER","061","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","179","24.9"
"CENSUS","2022","END OF DEC","","COUNTY","FLORIDA","12","SOUTHERN","80","LEE","071","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","207","24.9"
"CENSUS","2022","END OF DEC","","COUNTY","FLORIDA","12","SOUTHERN","80","MANATEE","081","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","149","24.9"
"CENSUS","2022","END OF DEC","","COUNTY","FLORIDA","12","SOUTHERN","80","MARTIN","085","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","72","24.9"
"CENSUS","2022","END OF DEC","","COUNTY","FLORIDA","12","SOUTHERN","80","MIAMI-DADE","086","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","128","24.9"
"CENSUS","2022","END OF DEC","","COUNTY","FLORIDA","12","SOUTHERN","80","OKEECHOBEE","093","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","80","24.9"
"CENSUS","2022","END OF DEC","","COUNTY","FLORIDA","12","SOUTHERN","80","PALM BEACH","099","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","183","24.9"
"CENSUS","2022","END OF DEC","","COUNTY","FLORIDA","12","SOUTHERN","80","SARASOTA","115","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","END OF DEC","","COUNTY","FLORIDA","12","SOUTHERN","80","ST. LUCIE","111","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","184","24.9"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","CENTRAL","50","BIBB","021","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","15","(L)"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","CENTRAL","50","BLECKLEY","023","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","12","1.0"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","CENTRAL","50","BUTTS","035","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","CENTRAL","50","CRAWFORD","079","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","41","1.0"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","CENTRAL","50","DODGE","091","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","128","1.0"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","CENTRAL","50","GREENE","133","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","64","1.0"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","CENTRAL","50","HANCOCK","141","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","73","1.0"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","CENTRAL","50","HOUSTON","153","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","172","1.0"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","CENTRAL","50","JASPER","159","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","124","1.0"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","CENTRAL","50","JOHNSON","167","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","12","1.0"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","CENTRAL","50","JONES","169","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","14","1.0"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","CENTRAL","50","LAURENS","175","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","509","1.0"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","CENTRAL","50","MONROE","207","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","CENTRAL","50","MONTGOMERY","209","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","131","1.0"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","CENTRAL","50","MORGAN","211","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","141","1.0"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","CENTRAL","50","NEWTON","217","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","129","1.0"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","CENTRAL","50","PEACH","225","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","63","(L)"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","CENTRAL","50","PUTNAM","237","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","8","1.0"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","CENTRAL","50","TALIAFERRO","265","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","CENTRAL","50","TREUTLEN","283","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","56","1.0"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","CENTRAL","50","TWIGGS","289","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","13","1.0"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","CENTRAL","50","WASHINGTON","303","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","42","1.0"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","CENTRAL","50","WHEELER","309","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","90","1.0"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","CENTRAL","50","WILKINSON","319","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","39","1.0"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","EAST CENTRAL","60","BULLOCH","031","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","38","1.0"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","EAST CENTRAL","60","BURKE","033","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","233","1.0"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","EAST CENTRAL","60","CANDLER","043","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","EAST CENTRAL","60","COLUMBIA","073","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","38","1.0"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","EAST CENTRAL","60","EFFINGHAM","103","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","113","1.0"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","EAST CENTRAL","60","EMANUEL","107","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","64","1.0"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","EAST CENTRAL","60","GLASCOCK","125","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","EAST CENTRAL","60","JEFFERSON","163","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","EAST CENTRAL","60","JENKINS","165","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","EAST CENTRAL","60","MCDUFFIE","189","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","42","1.0"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","EAST CENTRAL","60","RICHMOND","245","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","EAST CENTRAL","60","SCREVEN","251","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","115","1.0"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","EAST CENTRAL","60","WARREN","301","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","NORTH CENTRAL","20","BARROW","013","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","30","1.0"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","NORTH CENTRAL","20","CHEROKEE","057","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","49","1.0"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","NORTH CENTRAL","20","CLARKE","059","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","14","1.0"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","NORTH CENTRAL","20","COBB","067","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","NORTH CENTRAL","20","DAWSON","085","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","35","1.0"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","NORTH CENTRAL","20","FANNIN","111","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","36","1.0"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","NORTH CENTRAL","20","FORSYTH","117","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","66","1.0"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","NORTH CENTRAL","20","FULTON","121","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","7","1.0"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","NORTH CENTRAL","20","GILMER","123","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","51","1.0"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","NORTH CENTRAL","20","HALL","139","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","247","1.0"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","NORTH CENTRAL","20","JACKSON","157","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","109","1.0"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","NORTH CENTRAL","20","LUMPKIN","187","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","NORTH CENTRAL","20","OCONEE","219","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","50","1.0"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","NORTH CENTRAL","20","PICKENS","227","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","25","1.0"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","NORTH CENTRAL","20","TOWNS","281","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","NORTH CENTRAL","20","UNION","291","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","22","1.0"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","NORTH CENTRAL","20","WALTON","297","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","209","1.0"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","NORTH CENTRAL","20","WHITE","311","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","54","1.0"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","NORTHEAST","30","BANKS","011","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","NORTHEAST","30","ELBERT","105","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","59","1.0"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","NORTHEAST","30","FRANKLIN","119","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","143","1.0"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","NORTHEAST","30","HABERSHAM","137","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","124","1.0"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","NORTHEAST","30","HART","147","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","NORTHEAST","30","LINCOLN","181","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","NORTHEAST","30","MADISON","195","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","224","1.0"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","NORTHEAST","30","OGLETHORPE","221","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","NORTHEAST","30","RABUN","241","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","43","1.0"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","NORTHEAST","30","STEPHENS","257","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","NORTHEAST","30","WILKES","317","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","6","1.0"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","NORTHWEST","10","BARTOW","015","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","78","1.0"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","NORTHWEST","10","CATOOSA","047","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","NORTHWEST","10","CHATTOOGA","055","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","96","1.0"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","NORTHWEST","10","DADE","083","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","30","1.0"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","NORTHWEST","10","FLOYD","115","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","89","1.0"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","NORTHWEST","10","GORDON","129","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","912","1.0"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","NORTHWEST","10","MURRAY","213","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","97","1.0"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","NORTHWEST","10","PAULDING","223","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","87","1.0"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","NORTHWEST","10","POLK","233","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","77","1.0"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","NORTHWEST","10","WALKER","295","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","329","1.0"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","NORTHWEST","10","WHITFIELD","313","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","31","1.0"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","SOUTH CENTRAL","80","ATKINSON","003","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","SOUTH CENTRAL","80","BEN HILL","017","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","SOUTH CENTRAL","80","BERRIEN","019","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","SOUTH CENTRAL","80","BROOKS","027","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","SOUTH CENTRAL","80","COFFEE","069","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","SOUTH CENTRAL","80","COLQUITT","071","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","365","1.0"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","SOUTH CENTRAL","80","COOK","075","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","SOUTH CENTRAL","80","CRISP","081","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","SOUTH CENTRAL","80","DOOLY","093","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","SOUTH CENTRAL","80","ECHOLS","101","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","86","1.0"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","SOUTH CENTRAL","80","IRWIN","155","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","SOUTH CENTRAL","80","JEFF DAVIS","161","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","33","1.0"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","SOUTH CENTRAL","80","LANIER","173","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","29","1.0"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","SOUTH CENTRAL","80","LOWNDES","185","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","33","1.0"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","SOUTH CENTRAL","80","TELFAIR","271","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","SOUTH CENTRAL","80","TIFT","277","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","SOUTH CENTRAL","80","TURNER","287","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","20","1.0"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","SOUTH CENTRAL","80","WILCOX","315","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","26","1.0"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","SOUTH CENTRAL","80","WORTH","321","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","17","1.0"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","SOUTHEAST","90","APPLING","001","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","144","1.0"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","SOUTHEAST","90","BRANTLEY","025","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","261","1.0"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","SOUTHEAST","90","BRYAN","029","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","62","1.0"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","SOUTHEAST","90","CAMDEN","039","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","18","1.0"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","SOUTHEAST","90","CHARLTON","049","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","SOUTHEAST","90","GLYNN","127","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","40","(L)"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","SOUTHEAST","90","LIBERTY","179","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","SOUTHEAST","90","MCINTOSH","191","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","SOUTHEAST","90","PIERCE","229","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","64","1.0"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","SOUTHEAST","90","TATTNALL","267","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","SOUTHEAST","90","TOOMBS","279","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","76","1.0"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","SOUTHEAST","90","WARE","299","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","45","1.0"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","SOUTHEAST","90","WAYNE","305","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","114","1.0"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","SOUTHWEST","70","BAKER","007","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","SOUTHWEST","70","CALHOUN","037","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","SOUTHWEST","70","CLAY","061","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","SOUTHWEST","70","DECATUR","087","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","249","1.0"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","SOUTHWEST","70","DOUGHERTY","095","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","64","1.0"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","SOUTHWEST","70","EARLY","099","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","SOUTHWEST","70","GRADY","131","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","91","1.0"
